timestep,reward,distance,control_cost
685000,2242.9410,85.1362,354.0210
686000,2500.4281,94.7331,352.9543
687000,2497.2123,94.5377,354.7610
688000,2393.3942,91.2168,349.2931
689000,2472.0372,93.8985,355.9330
690000,2418.1846,91.1952,354.5226
691000,2207.9388,82.9461,351.6933
692000,2532.6949,96.4794,358.7204
693000,2553.9045,97.5141,355.8536
694000,2372.0189,89.4077,356.8198
695000,2478.5183,94.5838,358.0931
696000,2421.9860,91.9821,354.5423
697000,2477.5066,93.8053,355.3398
698000,2528.0744,96.5954,356.2662
699000,2549.8370,97.7889,358.5946
700000,2479.7437,93.9855,354.8148
701000,2552.0019,97.4901,356.4270
702000,2557.1945,97.7013,356.3463
703000,2565.7215,98.3043,358.3995
704000,2455.7473,93.4451,357.1644
705000,2468.7288,94.2205,355.3153
706000,2430.9379,92.8176,356.9796
707000,2372.6937,90.6158,353.9229
708000,2523.0667,96.3146,357.6755
709000,2472.1282,93.7153,355.7138
710000,2454.7091,93.0799,358.2095
711000,2472.1812,93.8424,355.5738
712000,2433.9076,92.7601,358.5973
713000,2532.3634,97.0909,359.2456
714000,2581.6553,99.2244,356.7970
715000,2532.3660,96.6857,357.9939
716000,2530.1377,96.6538,363.3690
717000,2430.3008,92.7136,356.6452
718000,2241.9925,85.5019,352.8214
719000,2422.4021,92.1644,360.0992
720000,2510.5555,95.7768,358.8672
721000,2423.4672,91.6541,359.3164
722000,2520.9582,96.1514,358.1707
723000,2517.0902,96.0045,355.8197
724000,2498.9641,94.8404,356.8331
725000,2390.2097,90.7545,357.5374
726000,2512.2928,95.5739,354.4455
727000,2369.0011,90.6060,350.8781
728000,2470.1831,93.4289,355.3305
729000,2447.3372,93.0964,352.0059
730000,2503.1605,95.3891,359.0255
731000,2522.9251,96.0683,358.1009
732000,2494.6280,94.4743,356.8643
733000,2536.8480,97.0075,358.2757
734000,2546.3881,97.4145,359.6212
735000,2491.7752,94.5825,356.6610
736000,2480.2410,94.6526,356.0519
737000,2505.4046,95.2418,356.8005
738000,2540.7582,97.1732,357.8932
739000,2469.8114,93.9255,358.2028
740000,2535.7694,96.8361,358.0769
741000,2553.1130,97.8323,360.3848
742000,2537.3933,96.9339,360.1733
743000,2488.7107,94.5066,362.6677
744000,2498.0889,95.5956,363.3560
745000,2426.4419,92.5448,358.4140
746000,2501.0870,95.2780,363.3917
747000,2582.0149,99.1385,363.8952
748000,2555.9132,98.1497,365.5548
749000,2499.5358,95.4434,365.7796
750000,2541.6762,97.7030,363.0909
751000,2464.0130,93.4861,361.3413
752000,2492.6470,95.1003,358.9395
753000,2512.7647,96.0104,360.4166
754000,2514.7335,95.7993,363.1631
755000,2561.3105,98.4134,363.4879
756000,2538.8062,97.1783,361.4330
757000,2451.4288,93.7404,361.0799
758000,2526.6643,96.4527,359.9974
759000,2401.1177,91.6063,357.5651
760000,2593.6237,99.5135,359.9842
761000,2318.0256,88.6596,359.7164
762000,2427.5531,92.7941,358.4474
763000,2547.4634,97.4712,360.0298
764000,2539.9335,96.9737,362.6556
765000,2520.2553,95.9689,358.8188
766000,2414.8682,92.0390,359.2764
767000,2566.1218,98.1905,359.6968
768000,2560.7667,98.1301,359.7655
769000,2541.4264,97.2701,360.8937
770000,2494.5956,94.9923,355.4473
771000,2568.7670,98.2720,361.3142
772000,2525.5217,96.2311,360.2869
773000,2474.4016,93.8917,362.4147
774000,2551.6461,97.7545,362.3277
775000,2488.1261,95.8837,356.8860
776000,2514.5579,95.8664,360.9790
777000,2455.2959,93.8466,358.1174
778000,2422.3698,92.9818,358.9737
779000,2532.9355,96.8802,360.1153
780000,2568.9424,98.5254,359.6493
781000,2526.5297,96.6517,364.5690
782000,2447.3957,93.8813,362.4562
783000,2538.8888,97.3851,357.9776
784000,2505.3767,95.9105,359.3626
785000,2530.5070,96.7309,360.7295
786000,2514.1579,96.5594,358.9576
787000,2472.4826,94.5576,358.8765
788000,2525.6262,96.1105,356.8597
789000,2527.5932,96.4224,360.3807
790000,2606.1317,100.2045,357.5151
791000,2582.2106,99.2466,359.9469
792000,2579.1800,98.8161,357.9791
793000,2556.8703,97.8401,359.5083
794000,2574.0169,98.8876,357.9928
795000,2511.0378,96.1953,357.1548
