timestep,reward,distance,control_cost
176000,3925.4822,206.0317,554.5258
177000,3770.4314,199.0418,553.7833
178000,247.5897,5.5855,553.8963
179000,3762.5419,198.0339,553.1093
180000,3885.2802,204.1251,553.3843
181000,2314.6685,121.6229,552.5303
182000,3509.8096,185.5912,552.2884
183000,2754.3263,145.8459,554.3892
184000,435.8231,19.6062,553.6345
185000,3449.8331,182.3975,553.4484
186000,3386.4044,178.3253,552.5577
187000,3967.7947,208.3366,552.0500
188000,3781.9926,199.0742,552.9342
189000,3881.2311,203.1503,551.7487
190000,3529.9281,185.8628,552.1983
191000,2066.0494,111.1091,552.0601
192000,4202.4543,220.5750,552.8590
193000,4246.2571,221.9698,550.8005
194000,4011.9380,211.2535,551.3665
195000,3931.0436,206.3219,553.8492
196000,3439.6246,181.1857,550.6690
197000,3959.1416,208.4384,552.7799
198000,3990.4367,208.6755,552.9621
199000,3944.6537,206.7806,553.1907
200000,4307.6500,225.1926,551.7029
201000,3940.0791,206.6478,551.8582
202000,3452.4568,183.1881,552.3180
203000,3825.7188,200.7441,552.9039
204000,3967.1656,208.5402,553.9328
205000,4331.5072,226.8986,553.1502
206000,4091.2744,214.2988,553.4335
207000,2451.7944,128.3472,553.1210
208000,4180.0404,218.6393,550.8165
209000,4517.7895,236.1901,551.6609
210000,4111.6768,216.2863,551.1028
211000,1708.9090,86.4206,553.2534
212000,4520.1826,236.6087,552.0323
213000,4057.7806,212.6752,551.4826
214000,1333.3614,64.2314,552.4190
215000,4514.1291,235.9824,554.1201
216000,3616.9562,191.2051,552.7280
217000,3999.7387,211.3023,552.9790
218000,4059.2796,212.9818,552.4491
219000,3553.9062,188.1834,554.0645
220000,4323.4020,226.8208,553.2824
221000,4092.6926,214.7287,551.8669
222000,4210.2657,220.6376,552.7022
223000,4267.4866,223.9278,551.6723
224000,4265.7043,224.1938,552.7675
225000,4682.9473,244.4014,551.7633
226000,4759.3932,247.5170,551.8882
227000,4499.6220,235.0757,552.4145
228000,4407.0245,231.4695,552.0009
229000,4777.8223,249.1057,550.2451
230000,4842.9252,252.9027,552.8910
231000,4169.6787,217.2221,552.8609
232000,3689.4938,190.6531,553.6569
233000,3779.3175,196.2861,552.6635
234000,2870.0447,143.5421,552.3520
235000,533.0250,21.2645,554.5723
236000,3900.8901,204.5305,553.7075
237000,4820.8730,250.6201,551.2358
238000,4852.1748,252.3152,552.7015
239000,4955.7608,258.0507,551.9253
240000,4181.9963,219.6579,553.5451
241000,2086.6108,106.9995,552.2490
242000,3988.8153,209.2366,552.6463
243000,5139.9976,267.3197,552.4258
244000,4702.4646,245.2205,552.1718
245000,4651.4913,242.7718,552.7931
246000,4890.6737,255.3722,551.2845
247000,4082.5318,213.7589,553.1195
248000,4639.1272,242.4920,550.7365
249000,4876.2168,254.0603,552.0547
250000,5176.0827,268.7039,550.9167
251000,4655.8476,242.4288,552.2467
252000,4897.7329,255.0548,552.2982
253000,4461.4106,232.5562,553.7016
254000,4719.0021,246.1210,553.5031
255000,5275.6264,274.2079,552.4136
256000,4976.0398,259.1332,552.1969
257000,2197.6112,118.5174,553.5382
258000,5403.2857,280.2265,554.3220
259000,4936.1937,256.6941,551.3543
260000,5045.3398,261.7974,551.1419
261000,5103.4735,265.6128,553.1777
262000,4981.3354,259.8680,552.2138
263000,5426.1609,281.1483,552.0767
264000,4718.1448,245.9852,552.1968
265000,5282.2812,274.0156,553.4348
266000,5460.3827,283.6922,552.0845
267000,5379.4071,279.6171,554.1650
268000,4792.3154,248.2231,551.3598
269000,4999.0713,261.0800,554.3347
270000,4170.8308,217.8023,552.7940
271000,5221.3045,271.6419,552.7202
272000,4532.0386,236.6008,551.4207
273000,5284.8428,274.5003,553.9472
274000,5529.6284,286.4642,554.3201
275000,5426.9744,281.3143,553.1467
276000,4975.4526,257.9058,550.7680
277000,5321.4373,276.9623,552.9530
278000,5591.4682,289.5343,551.7069
279000,5313.1704,276.3571,554.3367
280000,5376.9374,279.6299,552.8032
281000,5285.9294,274.3744,551.0663
282000,4299.2656,224.4205,552.2785
283000,5705.2639,295.7216,553.9091
284000,3808.2238,200.3403,555.1323
285000,5050.9157,263.1538,552.4184
286000,5041.0873,262.7115,552.9370
287000,5611.4072,291.1930,553.5494
288000,5163.5499,269.2541,553.9766
289000,5077.9837,263.0154,552.6759
290000,5131.5196,266.5139,553.3268
291000,5170.5758,268.6423,552.1258
292000,4984.3059,259.3847,552.7676
293000,5282.4439,274.7827,553.0947
294000,5364.7258,279.0440,551.7478
295000,5842.3602,302.3558,553.8036
296000,3718.2822,194.3554,551.7416
297000,2181.9550,118.8618,553.1659
298000,5933.3634,307.1046,553.2408
299000,5440.5502,282.1040,551.5866
300000,5957.0873,307.8211,552.3417
301000,5968.8436,308.6396,552.6111
302000,5893.4688,304.9103,553.0015
